config_name,seed,steps_to_target,target_reached,sigma_mean,sigma_std,adaptive_process_noise,adaptive_measurement_noise,signal_max,method
Adaptive EKF,342,932,True,1.0,0.0,False,True,45,Adaptive EKF
Adaptive EKF,336,48405,True,1.0,0.0,False,True,45,Adaptive EKF
Standard EKF,340,23065,True,1.0,0.0,False,False,45,Standard EKF
Coupled EKF,343,2143,True,0.43699541688746624,0.25732968638148507,True,False,45,Coupled EKF
Adaptive EKF,343,1709,True,1.0,0.0,False,True,45,Adaptive EKF
Coupled EKF,344,967,True,0.46177981440383015,0.27542818091930876,True,False,45,Coupled EKF
Adaptive EKF,344,1488,True,1.0,0.0,False,True,45,Adaptive EKF
Standard EKF,345,2052,True,1.0,0.0,False,False,45,Standard EKF
Coupled EKF,345,2707,True,0.4380696005346909,0.2747883425491302,True,False,45,Coupled EKF
Adaptive EKF,345,3635,True,1.0,0.0,False,True,45,Adaptive EKF
Coupled EKF,332,107179,True,0.9791717977387567,0.08829726256017578,True,False,45,Coupled EKF
Coupled EKF,346,1160,True,0.4397533906348232,0.2579820633231911,True,False,45,Coupled EKF
Adaptive EKF,346,443,True,1.0,0.0,False,True,45,Adaptive EKF
Standard EKF,343,20995,True,1.0,0.0,False,False,45,Standard EKF
Adaptive EKF,304,332344,True,1.0,0.0,False,True,45,Adaptive EKF
Adaptive EKF,347,2015,True,1.0,0.0,False,True,45,Adaptive EKF
Standard EKF,337,64010,True,1.0,0.0,False,False,45,Standard EKF
Coupled EKF,347,4649,True,0.7407785003134804,0.2593043521600281,True,False,45,Coupled EKF
Adaptive EKF,348,705,True,1.0,0.0,False,True,45,Adaptive EKF
Coupled EKF,348,1751,True,0.5564617822431214,0.25856264059195216,True,False,45,Coupled EKF
Standard EKF,344,29147,True,1.0,0.0,False,False,45,Standard EKF
Standard EKF,349,5295,True,1.0,0.0,False,False,45,Standard EKF
Coupled EKF,337,67830,True,0.9117539064649176,0.19562043030065537,True,False,45,Coupled EKF
Standard EKF,347,11912,True,1.0,0.0,False,False,45,Standard EKF
Adaptive EKF,349,1771,True,1.0,0.0,False,True,45,Adaptive EKF
Coupled EKF,350,1150,True,0.5487656140641627,0.25565624229814515,True,False,45,Coupled EKF
Adaptive EKF,350,1549,True,1.0,0.0,False,True,45,Adaptive EKF
Coupled EKF,351,681,True,0.6842008194146512,0.31713919911728655,True,False,45,Coupled EKF
Standard EKF,351,1385,True,1.0,0.0,False,False,45,Standard EKF
Adaptive EKF,351,969,True,1.0,0.0,False,True,45,Adaptive EKF
Coupled EKF,352,1559,True,0.4114608081848622,0.28068425270156155,True,False,45,Coupled EKF
Adaptive EKF,352,1366,True,1.0,0.0,False,True,45,Adaptive EKF
Standard EKF,346,22298,True,1.0,0.0,False,False,45,Standard EKF
Coupled EKF,353,996,True,0.521620889448704,0.2487737853782741,True,False,45,Coupled EKF
Standard EKF,354,1660,True,1.0,0.0,False,False,45,Standard EKF
Standard EKF,353,5900,True,1.0,0.0,False,False,45,Standard EKF
Coupled EKF,354,6393,True,0.4909972865701112,0.2566828744606075,True,False,45,Coupled EKF
Adaptive EKF,354,9771,True,1.0,0.0,False,True,45,Adaptive EKF
Coupled EKF,355,1888,True,0.3915900948649598,0.23930369976117305,True,False,45,Coupled EKF
Standard EKF,350,22703,True,1.0,0.0,False,False,45,Standard EKF
Standard EKF,356,829,True,1.0,0.0,False,False,45,Standard EKF
Coupled EKF,356,1020,True,0.4779029736995817,0.2654070716948266,True,False,45,Coupled EKF
Adaptive EKF,356,1587,True,1.0,0.0,False,True,45,Adaptive EKF
Standard EKF,357,948,True,1.0,0.0,False,False,45,Standard EKF
Standard EKF,352,26042,True,1.0,0.0,False,False,45,Standard EKF
Coupled EKF,357,1146,True,0.5345369508072149,0.3034927269783283,True,False,45,Coupled EKF
Adaptive EKF,357,2277,True,1.0,0.0,False,True,45,Adaptive EKF
Coupled EKF,342,78414,True,0.9219220921864824,0.19856067144061368,True,False,45,Coupled EKF
Adaptive EKF,355,14823,True,1.0,0.0,False,True,45,Adaptive EKF
Standard EKF,355,26629,True,1.0,0.0,False,False,45,Standard EKF
Coupled EKF,359,1204,True,0.4524178461012751,0.26992471944780805,True,False,45,Coupled EKF
Standard EKF,359,2685,True,1.0,0.0,False,False,45,Standard EKF
Standard EKF,360,1100,True,1.0,0.0,False,False,45,Standard EKF
Adaptive EKF,359,1132,True,1.0,0.0,False,True,45,Adaptive EKF
Adaptive EKF,360,771,True,1.0,0.0,False,True,45,Adaptive EKF
Coupled EKF,360,2874,True,0.31694699469512044,0.18558742442634793,True,False,45,Coupled EKF
Coupled EKF,361,1991,True,0.49780880562401847,0.22145172821233075,True,False,45,Coupled EKF
Standard EKF,348,56312,True,1.0,0.0,False,False,45,Standard EKF
Coupled EKF,349,58021,True,0.7822110744085448,0.27258408748353513,True,False,45,Coupled EKF
Coupled EKF,362,1613,True,0.4485047370221478,0.2815622397070182,True,False,45,Coupled EKF
Adaptive EKF,362,1364,True,1.0,0.0,False,True,45,Adaptive EKF
Standard EKF,361,15101,True,1.0,0.0,False,False,45,Standard EKF
Standard EKF,363,1090,True,1.0,0.0,False,False,45,Standard EKF
Coupled EKF,363,1093,True,0.6912009345310854,0.3033143859321871,True,False,45,Coupled EKF
Adaptive EKF,363,1830,True,1.0,0.0,False,True,45,Adaptive EKF
Standard EKF,362,11243,True,1.0,0.0,False,False,45,Standard EKF
Adaptive EKF,364,1024,True,1.0,0.0,False,True,45,Adaptive EKF
Coupled EKF,364,1268,True,0.5441152439843093,0.2670424371739773,True,False,45,Coupled EKF
Standard EKF,364,4620,True,1.0,0.0,False,False,45,Standard EKF
Adaptive EKF,365,672,True,1.0,0.0,False,True,45,Adaptive EKF
Adaptive EKF,361,16852,True,1.0,0.0,False,True,45,Adaptive EKF
Coupled EKF,366,4930,True,0.4822192099597384,0.22987269199126226,True,False,45,Coupled EKF
Standard EKF,342,114477,True,1.0,0.0,False,False,45,Standard EKF
Adaptive EKF,366,1922,True,1.0,0.0,False,True,45,Adaptive EKF
Coupled EKF,358,37555,True,0.8690081816616081,0.22060933281240103,True,False,45,Coupled EKF
Adaptive EKF,358,32967,True,1.0,0.0,False,True,45,Adaptive EKF
Coupled EKF,365,10447,True,0.5376303367245722,0.24421723811777785,True,False,45,Coupled EKF
Adaptive EKF,367,2752,True,1.0,0.0,False,True,45,Adaptive EKF
Coupled EKF,367,2937,True,0.5226441127842375,0.30036576011195815,True,False,45,Coupled EKF
Standard EKF,358,46110,True,1.0,0.0,False,False,45,Standard EKF
Coupled EKF,368,2407,True,0.38267939525793615,0.24553133340340866,True,False,45,Coupled EKF
Coupled EKF,369,1790,True,0.38476532108666817,0.2237358244266402,True,False,45,Coupled EKF
Standard EKF,368,8548,True,1.0,0.0,False,False,45,Standard EKF
Coupled EKF,370,3622,True,0.6812802309435153,0.2753350466009337,True,False,45,Coupled EKF
Adaptive EKF,370,9346,True,1.0,0.0,False,True,45,Adaptive EKF
Standard EKF,371,10070,True,1.0,0.0,False,False,45,Standard EKF
Coupled EKF,371,1781,True,0.5835728847476437,0.307770213924909,True,False,45,Coupled EKF
Coupled EKF,329,251005,True,0.9552419463756847,0.12767976018761956,True,False,45,Coupled EKF
Adaptive EKF,353,102185,True,1.0,0.0,False,True,45,Adaptive EKF
Standard EKF,372,2335,True,1.0,0.0,False,False,45,Standard EKF
Coupled EKF,372,1360,True,0.518846883493548,0.3389157858450275,True,False,45,Coupled EKF
Adaptive EKF,372,1183,True,1.0,0.0,False,True,45,Adaptive EKF
Adaptive EKF,371,7100,True,1.0,0.0,False,True,45,Adaptive EKF
Standard EKF,373,1792,True,1.0,0.0,False,False,45,Standard EKF
Coupled EKF,373,3101,True,0.2962032499612029,0.19955807504108025,True,False,45,Coupled EKF
Adaptive EKF,295,534936,True,1.0,0.0,False,True,45,Adaptive EKF
Standard EKF,365,70297,True,1.0,0.0,False,False,45,Standard EKF
Adaptive EKF,374,4844,True,1.0,0.0,False,True,45,Adaptive EKF
Standard EKF,375,4855,True,1.0,0.0,False,False,45,Standard EKF
Coupled EKF,374,21063,True,0.7290263215659616,0.27822727047978457,True,False,45,Coupled EKF
Adaptive EKF,375,763,True,1.0,0.0,False,True,45,Adaptive EKF
Standard EKF,366,76771,True,1.0,0.0,False,False,45,Standard EKF
Adaptive EKF,376,2551,True,1.0,0.0,False,True,45,Adaptive EKF
Standard EKF,377,1011,True,1.0,0.0,False,False,45,Standard EKF
Coupled EKF,377,1295,True,0.5876957162256562,0.2909897188819128,True,False,45,Coupled EKF
Coupled EKF,322,334162,True,0.9714432462301665,0.10651039023487115,True,False,45,Coupled EKF
Coupled EKF,376,6548,True,0.6095328036941592,0.2521767620379663,True,False,45,Coupled EKF
Standard EKF,378,1435,True,1.0,0.0,False,False,45,Standard EKF
Coupled EKF,378,1554,True,0.4810117254181995,0.2807207348508989,True,False,45,Coupled EKF
Adaptive EKF,378,1687,True,1.0,0.0,False,True,45,Adaptive EKF
Adaptive EKF,368,77467,True,1.0,0.0,False,True,45,Adaptive EKF
Adaptive EKF,379,1799,True,1.0,0.0,False,True,45,Adaptive EKF
Standard EKF,380,2220,True,1.0,0.0,False,False,45,Standard EKF
Adaptive EKF,377,11743,True,1.0,0.0,False,True,45,Adaptive EKF
Adaptive EKF,380,1505,True,1.0,0.0,False,True,45,Adaptive EKF
Coupled EKF,380,3844,True,0.38158934993953897,0.1918918803202075,True,False,45,Coupled EKF
Standard EKF,379,14619,True,1.0,0.0,False,False,45,Standard EKF
Standard EKF,376,23572,True,1.0,0.0,False,False,45,Standard EKF
Standard EKF,381,4157,True,1.0,0.0,False,False,45,Standard EKF
Coupled EKF,375,28190,True,0.8769545138370582,0.2201001047300038,True,False,45,Coupled EKF
Coupled EKF,382,1147,True,0.5343572700865015,0.32018544127472937,True,False,45,Coupled EKF
Standard EKF,370,88324,True,1.0,0.0,False,False,45,Standard EKF
Adaptive EKF,382,1956,True,1.0,0.0,False,True,45,Adaptive EKF
Standard EKF,374,51420,True,1.0,0.0,False,False,45,Standard EKF
Adaptive EKF,383,1510,True,1.0,0.0,False,True,45,Adaptive EKF
Adaptive EKF,381,6339,True,1.0,0.0,False,True,45,Adaptive EKF
Coupled EKF,383,3545,True,0.6191839042409502,0.2600801632996081,True,False,45,Coupled EKF
Coupled EKF,384,1940,True,0.40053334689397374,0.2864532357047338,True,False,45,Coupled EKF
Coupled EKF,385,1210,True,0.5010198396753749,0.28068559261996456,True,False,45,Coupled EKF
Adaptive EKF,384,4035,True,1.0,0.0,False,True,45,Adaptive EKF
Standard EKF,386,1403,True,1.0,0.0,False,False,45,Standard EKF
Standard EKF,385,8589,True,1.0,0.0,False,False,45,Standard EKF
Adaptive EKF,386,758,True,1.0,0.0,False,True,45,Adaptive EKF
Coupled EKF,386,5076,True,0.5201876120203484,0.23496500778361742,True,False,45,Coupled EKF
Standard EKF,387,3357,True,1.0,0.0,False,False,45,Standard EKF
Coupled EKF,387,4670,True,0.4454393763932079,0.27203631115286686,True,False,45,Coupled EKF
Coupled EKF,381,24726,True,0.9165677296928547,0.15930262596025677,True,False,45,Coupled EKF
Coupled EKF,388,1858,True,0.4853357197381145,0.3342320557659441,True,False,45,Coupled EKF
Adaptive EKF,385,16442,True,1.0,0.0,False,True,45,Adaptive EKF
Standard EKF,389,1631,True,1.0,0.0,False,False,45,Standard EKF
Adaptive EKF,387,11477,True,1.0,0.0,False,True,45,Adaptive EKF
Adaptive EKF,388,6383,True,1.0,0.0,False,True,45,Adaptive EKF
Adaptive EKF,389,1792,True,1.0,0.0,False,True,45,Adaptive EKF
Adaptive EKF,369,120664,True,1.0,0.0,False,True,45,Adaptive EKF
Coupled EKF,390,1918,True,0.5829592369475045,0.2827260179503962,True,False,45,Coupled EKF
Standard EKF,390,3064,True,1.0,0.0,False,False,45,Standard EKF
Adaptive EKF,390,1639,True,1.0,0.0,False,True,45,Adaptive EKF
Coupled EKF,389,7158,True,0.8394276839556667,0.2546805845308634,True,False,45,Coupled EKF
Standard EKF,391,923,True,1.0,0.0,False,False,45,Standard EKF
Coupled EKF,391,918,True,0.6471541576374286,0.32955019398529684,True,False,45,Coupled EKF
Coupled EKF,392,939,True,0.38974004509248605,0.2559197685055691,True,False,45,Coupled EKF
Standard EKF,384,36791,True,1.0,0.0,False,False,45,Standard EKF
Adaptive EKF,391,7777,True,1.0,0.0,False,True,45,Adaptive EKF
Adaptive EKF,393,1784,True,1.0,0.0,False,True,45,Adaptive EKF
Adaptive EKF,392,17616,True,1.0,0.0,False,True,45,Adaptive EKF
Coupled EKF,393,9839,True,0.7415762549533916,0.28591351141468496,True,False,45,Coupled EKF
Adaptive EKF,394,1964,True,1.0,0.0,False,True,45,Adaptive EKF
Standard EKF,395,1514,True,1.0,0.0,False,False,45,Standard EKF
Standard EKF,382,58979,True,1.0,0.0,False,False,45,Standard EKF
Standard EKF,369,147868,True,1.0,0.0,False,False,45,Standard EKF
Adaptive EKF,395,1577,True,1.0,0.0,False,True,45,Adaptive EKF
Coupled EKF,396,1487,True,0.42577997926179745,0.2707324590600864,True,False,45,Coupled EKF
Standard EKF,393,26341,True,1.0,0.0,False,False,45,Standard EKF
Coupled EKF,395,5006,True,0.4574285805106815,0.2393850824502155,True,False,45,Coupled EKF
Coupled EKF,397,926,True,0.647071004053944,0.3107800647270056,True,False,45,Coupled EKF
Standard EKF,397,1583,True,1.0,0.0,False,False,45,Standard EKF
Adaptive EKF,396,2887,True,1.0,0.0,False,True,45,Adaptive EKF
Coupled EKF,398,1513,True,0.3907164485578488,0.20172750522136326,True,False,45,Coupled EKF
Adaptive EKF,397,2302,True,1.0,0.0,False,True,45,Adaptive EKF
Standard EKF,392,31999,True,1.0,0.0,False,False,45,Standard EKF
Adaptive EKF,398,1118,True,1.0,0.0,False,True,45,Adaptive EKF
Coupled EKF,399,1432,True,0.6476011550073782,0.26612819310739316,True,False,45,Coupled EKF
Adaptive EKF,399,1464,True,1.0,0.0,False,True,45,Adaptive EKF
Standard EKF,398,5300,True,1.0,0.0,False,False,45,Standard EKF
Coupled EKF,400,1216,True,0.5102618359571454,0.2576933492226461,True,False,45,Coupled EKF
Standard EKF,399,3534,True,1.0,0.0,False,False,45,Standard EKF
Adaptive EKF,400,1147,True,1.0,0.0,False,True,45,Adaptive EKF
Coupled EKF,401,698,True,0.4062912801842718,0.2662499728064516,True,False,45,Coupled EKF
Adaptive EKF,401,682,True,1.0,0.0,False,True,45,Adaptive EKF
Standard EKF,401,1769,True,1.0,0.0,False,False,45,Standard EKF
Coupled EKF,402,1330,True,0.5481678335499431,0.3295230186208418,True,False,45,Coupled EKF
Standard EKF,403,1307,True,1.0,0.0,False,False,45,Standard EKF
Adaptive EKF,402,2594,True,1.0,0.0,False,True,45,Adaptive EKF
Standard EKF,402,4321,True,1.0,0.0,False,False,45,Standard EKF
Coupled EKF,403,1601,True,0.6090003412004927,0.28436779607131235,True,False,45,Coupled EKF
Coupled EKF,404,1144,True,0.5091175849654428,0.2788649939122033,True,False,45,Coupled EKF
Standard EKF,404,2027,True,1.0,0.0,False,False,45,Standard EKF
Adaptive EKF,403,2363,True,1.0,0.0,False,True,45,Adaptive EKF
Coupled EKF,405,934,True,0.650017639321297,0.2877116062064981,True,False,45,Coupled EKF
Adaptive EKF,405,1030,True,1.0,0.0,False,True,45,Adaptive EKF
Standard EKF,388,62048,True,1.0,0.0,False,False,45,Standard EKF
Coupled EKF,406,949,True,0.5763776295019475,0.24887827245687028,True,False,45,Coupled EKF
Adaptive EKF,406,862,True,1.0,0.0,False,True,45,Adaptive EKF
Standard EKF,407,2075,True,1.0,0.0,False,False,45,Standard EKF
Coupled EKF,407,1296,True,0.513009612872221,0.3055956386830142,True,False,45,Coupled EKF
Adaptive EKF,407,2730,True,1.0,0.0,False,True,45,Adaptive EKF
Standard EKF,408,1860,True,1.0,0.0,False,False,45,Standard EKF
Standard EKF,396,36487,True,1.0,0.0,False,False,45,Standard EKF
Coupled EKF,408,1349,True,0.4804793875317729,0.2267742343118198,True,False,45,Coupled EKF
Adaptive EKF,408,1587,True,1.0,0.0,False,True,45,Adaptive EKF
Coupled EKF,409,947,True,0.5849774540876378,0.3319011116969267,True,False,45,Coupled EKF
Standard EKF,405,21935,True,1.0,0.0,False,False,45,Standard EKF
Adaptive EKF,409,2247,True,1.0,0.0,False,True,45,Adaptive EKF
Coupled EKF,410,996,True,0.5461278766229816,0.2834459096268298,True,False,45,Coupled EKF
Adaptive EKF,410,945,True,1.0,0.0,False,True,45,Adaptive EKF
Standard EKF,367,195275,True,1.0,0.0,False,False,45,Standard EKF
Coupled EKF,394,50638,True,0.9342250665543222,0.17872758124191573,True,False,45,Coupled EKF
Standard EKF,411,3426,True,1.0,0.0,False,False,45,Standard EKF
Adaptive EKF,411,3323,True,1.0,0.0,False,True,45,Adaptive EKF
Coupled EKF,412,1669,True,0.5316146301624396,0.2989839183837944,True,False,45,Coupled EKF
Standard EKF,412,5048,True,1.0,0.0,False,False,45,Standard EKF
Adaptive EKF,404,34388,True,1.0,0.0,False,True,45,Adaptive EKF
Adaptive EKF,412,1079,True,1.0,0.0,False,True,45,Adaptive EKF
Standard EKF,409,16046,True,1.0,0.0,False,False,45,Standard EKF
Coupled EKF,413,1387,True,0.6396509320779312,0.29486114588700635,True,False,45,Coupled EKF
Adaptive EKF,413,1154,True,1.0,0.0,False,True,45,Adaptive EKF
Coupled EKF,414,2950,True,0.6213296348485181,0.3205426746435214,True,False,45,Coupled EKF
Standard EKF,406,38329,True,1.0,0.0,False,False,45,Standard EKF
Coupled EKF,415,1849,True,0.5594062671860879,0.3361436728771072,True,False,45,Coupled EKF
Standard EKF,415,4417,True,1.0,0.0,False,False,45,Standard EKF
Adaptive EKF,415,1235,True,1.0,0.0,False,True,45,Adaptive EKF
Coupled EKF,416,3075,True,0.4853018516619985,0.29153056697832486,True,False,45,Coupled EKF
Adaptive EKF,414,11088,True,1.0,0.0,False,True,45,Adaptive EKF
Standard EKF,414,11904,True,1.0,0.0,False,False,45,Standard EKF
Adaptive EKF,416,1042,True,1.0,0.0,False,True,45,Adaptive EKF
Coupled EKF,417,1368,True,0.4648478692088909,0.26405498650605463,True,False,45,Coupled EKF
Adaptive EKF,417,1543,True,1.0,0.0,False,True,45,Adaptive EKF
Coupled EKF,418,1034,True,0.59853346349531,0.23781693825503408,True,False,45,Coupled EKF
Standard EKF,417,3871,True,1.0,0.0,False,False,45,Standard EKF
Standard EKF,418,3316,True,1.0,0.0,False,False,45,Standard EKF
Coupled EKF,419,1159,True,0.4945420655690014,0.27477163150793754,True,False,45,Coupled EKF
Adaptive EKF,419,3244,True,1.0,0.0,False,True,45,Adaptive EKF
Standard EKF,410,49118,True,1.0,0.0,False,False,45,Standard EKF
Coupled EKF,379,153683,True,0.9610463148255153,0.12361258592926859,True,False,45,Coupled EKF
Adaptive EKF,420,2309,True,1.0,0.0,False,True,45,Adaptive EKF
Coupled EKF,420,5368,True,0.5135712567935103,0.2692912534234725,True,False,45,Coupled EKF
Coupled EKF,421,2518,True,0.6923688178014912,0.3000883538103478,True,False,45,Coupled EKF
Adaptive EKF,421,2761,True,1.0,0.0,False,True,45,Adaptive EKF
Coupled EKF,411,55382,True,0.8630910266553318,0.209214648629438,True,False,45,Coupled EKF
Coupled EKF,422,1072,True,0.6576222591498165,0.33408762913964724,True,False,45,Coupled EKF
Standard EKF,420,40502,True,1.0,0.0,False,False,45,Standard EKF
Standard EKF,423,3180,True,1.0,0.0,False,False,45,Standard EKF
Coupled EKF,423,1504,True,0.7676891210566635,0.28217293539597055,True,False,45,Coupled EKF
Adaptive EKF,423,1913,True,1.0,0.0,False,True,45,Adaptive EKF
Standard EKF,394,142219,True,1.0,0.0,False,False,45,Standard EKF
Coupled EKF,424,820,True,0.5776510510052866,0.3009466076014239,True,False,45,Coupled EKF
Adaptive EKF,424,2253,True,1.0,0.0,False,True,45,Adaptive EKF
Adaptive EKF,418,59022,True,1.0,0.0,False,True,45,Adaptive EKF
Standard EKF,425,2393,True,1.0,0.0,False,False,45,Standard EKF
Coupled EKF,425,1677,True,0.4384071293239202,0.26711618042807167,True,False,45,Coupled EKF
Standard EKF,426,1490,True,1.0,0.0,False,False,45,Standard EKF
Adaptive EKF,425,2520,True,1.0,0.0,False,True,45,Adaptive EKF
Adaptive EKF,422,35450,True,1.0,0.0,False,True,45,Adaptive EKF
Coupled EKF,426,8824,True,0.7169381075571042,0.2911913988695688,True,False,45,Coupled EKF
Standard EKF,383,208449,True,1.0,0.0,False,False,45,Standard EKF
Adaptive EKF,426,19537,True,1.0,0.0,False,True,45,Adaptive EKF
Standard EKF,427,27409,True,1.0,0.0,False,False,45,Standard EKF
Coupled EKF,428,1306,True,0.6274578469215276,0.3122604614514202,True,False,45,Coupled EKF
Standard EKF,424,48680,True,1.0,0.0,False,False,45,Standard EKF
Adaptive EKF,428,1228,True,1.0,0.0,False,True,45,Adaptive EKF
Adaptive EKF,427,27260,True,1.0,0.0,False,True,45,Adaptive EKF
Adaptive EKF,429,1103,True,1.0,0.0,False,True,45,Adaptive EKF
Standard EKF,430,2783,True,1.0,0.0,False,False,45,Standard EKF
Coupled EKF,430,2854,True,0.556068858483988,0.2608926584577398,True,False,45,Coupled EKF
Coupled EKF,427,42779,True,0.925659986833459,0.17574492078860804,True,False,45,Coupled EKF
Standard EKF,429,19628,True,1.0,0.0,False,False,45,Standard EKF
Standard EKF,431,3179,True,1.0,0.0,False,False,45,Standard EKF
Adaptive EKF,431,1611,True,1.0,0.0,False,True,45,Adaptive EKF
Coupled EKF,431,4704,True,0.5423236455863173,0.26443729910159625,True,False,45,Coupled EKF
Coupled EKF,432,3716,True,0.5125559642703441,0.24632732076185798,True,False,45,Coupled EKF
Adaptive EKF,432,1086,True,1.0,0.0,False,True,45,Adaptive EKF
Standard EKF,416,140525,True,1.0,0.0,False,False,45,Standard EKF
Coupled EKF,433,913,True,0.6198060176141965,0.27936783705492196,True,False,45,Coupled EKF
Standard EKF,413,152023,True,1.0,0.0,False,False,45,Standard EKF
Standard EKF,434,1518,True,1.0,0.0,False,False,45,Standard EKF
Coupled EKF,434,1100,True,0.48553800581442486,0.24954696475338672,True,False,45,Coupled EKF
Adaptive EKF,433,4361,True,1.0,0.0,False,True,45,Adaptive EKF
Adaptive EKF,434,1746,True,1.0,0.0,False,True,45,Adaptive EKF
Standard EKF,435,2488,True,1.0,0.0,False,False,45,Standard EKF
Coupled EKF,435,4114,True,0.5921260789031954,0.2584643265232155,True,False,45,Coupled EKF
Standard EKF,436,2309,True,1.0,0.0,False,False,45,Standard EKF
Adaptive EKF,430,33765,True,1.0,0.0,False,True,45,Adaptive EKF
Adaptive EKF,436,3223,True,1.0,0.0,False,True,45,Adaptive EKF
Standard EKF,437,898,True,1.0,0.0,False,False,45,Standard EKF
Standard EKF,433,24140,True,1.0,0.0,False,False,45,Standard EKF
Adaptive EKF,437,979,True,1.0,0.0,False,True,45,Adaptive EKF
Coupled EKF,437,1753,True,0.4234772208144965,0.2550467005137799,True,False,45,Coupled EKF
Coupled EKF,438,2745,True,0.5707834305776613,0.2862061753964544,True,False,45,Coupled EKF
Standard EKF,438,9970,True,1.0,0.0,False,False,45,Standard EKF
Adaptive EKF,435,43027,True,1.0,0.0,False,True,45,Adaptive EKF
Coupled EKF,439,1275,True,0.7120229158409125,0.2837011620486515,True,False,45,Coupled EKF
Adaptive EKF,439,1895,True,1.0,0.0,False,True,45,Adaptive EKF
Coupled EKF,436,39495,True,0.9399390287933203,0.1532348440105782,True,False,45,Coupled EKF
Standard EKF,440,853,True,1.0,0.0,False,False,45,Standard EKF
Coupled EKF,440,1097,True,0.45074851954155126,0.3010763600515186,True,False,45,Coupled EKF
Standard EKF,441,561,True,1.0,0.0,False,False,45,Standard EKF
Standard EKF,439,21638,True,1.0,0.0,False,False,45,Standard EKF
Adaptive EKF,441,1535,True,1.0,0.0,False,True,45,Adaptive EKF
Coupled EKF,441,1826,True,0.38052967311178737,0.23697886093464735,True,False,45,Coupled EKF
Standard EKF,442,1120,True,1.0,0.0,False,False,45,Standard EKF
Coupled EKF,442,1176,True,0.5436232442644303,0.2690471961847748,True,False,45,Coupled EKF
Adaptive EKF,442,730,True,1.0,0.0,False,True,45,Adaptive EKF
Coupled EKF,429,86263,True,0.9350155572197003,0.15894888317302827,True,False,45,Coupled EKF
Adaptive EKF,443,2949,True,1.0,0.0,False,True,45,Adaptive EKF
Standard EKF,419,197552,True,1.0,0.0,False,False,45,Standard EKF
Coupled EKF,444,673,True,0.5496323768977581,0.2637807611999759,True,False,45,Coupled EKF
Standard EKF,428,114278,True,1.0,0.0,False,False,45,Standard EKF
Standard EKF,444,1771,True,1.0,0.0,False,False,45,Standard EKF
Coupled EKF,445,4476,True,0.4299421565989788,0.24503511988056104,True,False,45,Coupled EKF
Standard EKF,422,170697,True,1.0,0.0,False,False,45,Standard EKF
Adaptive EKF,445,4897,True,1.0,0.0,False,True,45,Adaptive EKF
Standard EKF,445,14521,True,1.0,0.0,False,False,45,Standard EKF
Coupled EKF,446,3799,True,0.5575037659438257,0.2997444892283555,True,False,45,Coupled EKF
Adaptive EKF,446,2925,True,1.0,0.0,False,True,45,Adaptive EKF
Coupled EKF,447,11259,True,0.8266279221671713,0.24567366808201657,True,False,45,Coupled EKF
Adaptive EKF,447,3344,True,1.0,0.0,False,True,45,Adaptive EKF
Adaptive EKF,444,58274,True,1.0,0.0,False,True,45,Adaptive EKF
Standard EKF,432,133604,True,1.0,0.0,False,False,45,Standard EKF
Standard EKF,400,317704,True,1.0,0.0,False,False,45,Standard EKF
Standard EKF,449,978,True,1.0,0.0,False,False,45,Standard EKF
Standard EKF,448,34967,True,1.0,0.0,False,False,45,Standard EKF
Coupled EKF,449,4260,True,0.4255296484558643,0.2626722596956366,True,False,45,Coupled EKF
Standard EKF,421,237166,True,1.0,0.0,False,False,45,Standard EKF
Coupled EKF,450,1821,True,0.5647914716922433,0.27617124487739375,True,False,45,Coupled EKF
Standard EKF,450,4756,True,1.0,0.0,False,False,45,Standard EKF
Adaptive EKF,450,1293,True,1.0,0.0,False,True,45,Adaptive EKF
Standard EKF,451,1812,True,1.0,0.0,False,False,45,Standard EKF
Adaptive EKF,373,445810,True,1.0,0.0,False,True,45,Adaptive EKF
Adaptive EKF,451,1243,True,1.0,0.0,False,True,45,Adaptive EKF
Standard EKF,452,1434,True,1.0,0.0,False,False,45,Standard EKF
Coupled EKF,452,1356,True,0.4781304973245862,0.2532629839643698,True,False,45,Coupled EKF
Standard EKF,453,1154,True,1.0,0.0,False,False,45,Standard EKF
Coupled EKF,453,1003,True,0.6221608713318341,0.28662630369063474,True,False,45,Coupled EKF
Adaptive EKF,453,1051,True,1.0,0.0,False,True,45,Adaptive EKF
Coupled EKF,451,8787,True,0.7327204939447474,0.27427207591292824,True,False,45,Coupled EKF
Adaptive EKF,448,22372,True,1.0,0.0,False,True,45,Adaptive EKF
Coupled EKF,454,1331,True,0.36448834889190024,0.2797315153689021,True,False,45,Coupled EKF
Adaptive EKF,454,1052,True,1.0,0.0,False,True,45,Adaptive EKF
Coupled EKF,455,1772,True,0.40559179883596086,0.2486321189751079,True,False,45,Coupled EKF
Adaptive EKF,449,30627,True,1.0,0.0,False,True,45,Adaptive EKF
Standard EKF,455,13343,True,1.0,0.0,False,False,45,Standard EKF
Coupled EKF,456,2102,True,0.5120856012922064,0.2874042536916241,True,False,45,Coupled EKF
Standard EKF,456,3803,True,1.0,0.0,False,False,45,Standard EKF
Adaptive EKF,456,1903,True,1.0,0.0,False,True,45,Adaptive EKF
Standard EKF,457,1380,True,1.0,0.0,False,False,45,Standard EKF
Coupled EKF,457,1417,True,0.7696269346654757,0.2545615193853627,True,False,45,Coupled EKF
