config_name,seed,steps_to_target,target_reached,sigma_mean,sigma_std,adaptive_process_noise,adaptive_measurement_noise,signal_max,method
Adaptive EKF,190,2397,True,1.0,0.0,False,True,40,Adaptive EKF
Signal-aware EKF,191,1000,True,0.5179154356830113,0.2750489160190686,True,False,40,Signal-aware EKF
Standard EKF,192,871,True,1.0,0.0,False,False,40,Standard EKF
Adaptive EKF,192,691,True,1.0,0.0,False,True,40,Adaptive EKF
Signal-aware EKF,192,1308,True,0.4582837808493623,0.2739192862280432,True,False,40,Signal-aware EKF
Standard EKF,124,119859,True,1.0,0.0,False,False,40,Standard EKF
Standard EKF,193,3166,True,1.0,0.0,False,False,40,Standard EKF
Signal-aware EKF,193,2726,True,0.6583254463470347,0.32275229119545,True,False,40,Signal-aware EKF
Adaptive EKF,193,2226,True,1.0,0.0,False,True,40,Adaptive EKF
Adaptive EKF,191,6029,True,1.0,0.0,False,True,40,Adaptive EKF
Adaptive EKF,194,1683,True,1.0,0.0,False,True,40,Adaptive EKF
Standard EKF,195,1826,True,1.0,0.0,False,False,40,Standard EKF
Signal-aware EKF,194,2824,True,0.58267463582383,0.27344718239701904,True,False,40,Signal-aware EKF
Adaptive EKF,195,1046,True,1.0,0.0,False,True,40,Adaptive EKF
Signal-aware EKF,195,1229,True,0.5446891573463063,0.29716139448022716,True,False,40,Signal-aware EKF
Standard EKF,186,30983,True,1.0,0.0,False,False,40,Standard EKF
Standard EKF,196,1209,True,1.0,0.0,False,False,40,Standard EKF
Signal-aware EKF,196,662,True,0.6172018646291613,0.28552120003237597,True,False,40,Signal-aware EKF
Adaptive EKF,196,669,True,1.0,0.0,False,True,40,Adaptive EKF
Standard EKF,197,1936,True,1.0,0.0,False,False,40,Standard EKF
Adaptive EKF,197,1962,True,1.0,0.0,False,True,40,Adaptive EKF
Signal-aware EKF,198,1562,True,0.452391500261071,0.25019283958821104,True,False,40,Signal-aware EKF
Adaptive EKF,198,1100,True,1.0,0.0,False,True,40,Adaptive EKF
Standard EKF,199,884,True,1.0,0.0,False,False,40,Standard EKF
Signal-aware EKF,199,1000,True,0.460662099521025,0.23529366259229353,True,False,40,Signal-aware EKF
Adaptive EKF,199,1116,True,1.0,0.0,False,True,40,Adaptive EKF
Standard EKF,200,1545,True,1.0,0.0,False,False,40,Standard EKF
Signal-aware EKF,200,1492,True,0.5656340643791294,0.28534115787265746,True,False,40,Signal-aware EKF
Adaptive EKF,200,1802,True,1.0,0.0,False,True,40,Adaptive EKF
Signal-aware EKF,197,7932,True,0.6517085588220016,0.2637480424257589,True,False,40,Signal-aware EKF
Signal-aware EKF,201,509,True,0.5560368844831995,0.24766867918152477,True,False,40,Signal-aware EKF
Signal-aware EKF,107,152087,True,0.9376761965608262,0.1525518051204345,True,False,40,Signal-aware EKF
Adaptive EKF,201,701,True,1.0,0.0,False,True,40,Adaptive EKF
Standard EKF,202,975,True,1.0,0.0,False,False,40,Standard EKF
Signal-aware EKF,202,535,True,0.5560643911500369,0.2697805027997072,True,False,40,Signal-aware EKF
Adaptive EKF,202,738,True,1.0,0.0,False,True,40,Adaptive EKF
Signal-aware EKF,203,2839,True,0.5504761486723809,0.3029525305216642,True,False,40,Signal-aware EKF
Adaptive EKF,203,2841,True,1.0,0.0,False,True,40,Adaptive EKF
Standard EKF,203,4058,True,1.0,0.0,False,False,40,Standard EKF
Standard EKF,204,867,True,1.0,0.0,False,False,40,Standard EKF
Adaptive EKF,204,870,True,1.0,0.0,False,True,40,Adaptive EKF
Signal-aware EKF,204,1286,True,0.49308248219008954,0.28998868211298917,True,False,40,Signal-aware EKF
Standard EKF,205,1698,True,1.0,0.0,False,False,40,Standard EKF
Signal-aware EKF,205,1693,True,0.48726111536425193,0.26079995483707125,True,False,40,Signal-aware EKF
Adaptive EKF,205,1523,True,1.0,0.0,False,True,40,Adaptive EKF
Adaptive EKF,206,943,True,1.0,0.0,False,True,40,Adaptive EKF
Signal-aware EKF,206,1271,True,0.5664913754265319,0.3199662224485424,True,False,40,Signal-aware EKF
Standard EKF,206,2010,True,1.0,0.0,False,False,40,Standard EKF
Signal-aware EKF,207,1678,True,0.44657627252897375,0.24809329105794498,True,False,40,Signal-aware EKF
Adaptive EKF,207,1524,True,1.0,0.0,False,True,40,Adaptive EKF
Signal-aware EKF,208,1608,True,0.6126035863328911,0.27289314393233705,True,False,40,Signal-aware EKF
Standard EKF,208,3200,True,1.0,0.0,False,False,40,Standard EKF
Adaptive EKF,208,2280,True,1.0,0.0,False,True,40,Adaptive EKF
Standard EKF,207,7512,True,1.0,0.0,False,False,40,Standard EKF
Standard EKF,158,110210,True,1.0,0.0,False,False,40,Standard EKF
Standard EKF,210,1633,True,1.0,0.0,False,False,40,Standard EKF
Signal-aware EKF,209,3994,True,0.7401153733741702,0.23634528041624636,True,False,40,Signal-aware EKF
Signal-aware EKF,210,397,True,0.606826132804558,0.2750157724431166,True,False,40,Signal-aware EKF
Adaptive EKF,210,1087,True,1.0,0.0,False,True,40,Adaptive EKF
Standard EKF,209,6340,True,1.0,0.0,False,False,40,Standard EKF
Signal-aware EKF,211,1703,True,0.6748935945217995,0.3070009863658125,True,False,40,Signal-aware EKF
Adaptive EKF,209,5464,True,1.0,0.0,False,True,40,Adaptive EKF
Adaptive EKF,211,1798,True,1.0,0.0,False,True,40,Adaptive EKF
Signal-aware EKF,212,1685,True,0.7173080312682809,0.2841126178664559,True,False,40,Signal-aware EKF
Standard EKF,211,6201,True,1.0,0.0,False,False,40,Standard EKF
Standard EKF,107,182447,True,1.0,0.0,False,False,40,Standard EKF
Adaptive EKF,212,3712,True,1.0,0.0,False,True,40,Adaptive EKF
Signal-aware EKF,213,1147,True,0.3652822497560129,0.2303058184986434,True,False,40,Signal-aware EKF
Standard EKF,214,766,True,1.0,0.0,False,False,40,Standard EKF
Adaptive EKF,213,1576,True,1.0,0.0,False,True,40,Adaptive EKF
Signal-aware EKF,214,1848,True,0.4536862906116283,0.23691175179212923,True,False,40,Signal-aware EKF
Standard EKF,163,111768,True,1.0,0.0,False,False,40,Standard EKF
Adaptive EKF,214,1776,True,1.0,0.0,False,True,40,Adaptive EKF
Standard EKF,212,7183,True,1.0,0.0,False,False,40,Standard EKF
Standard EKF,216,641,True,1.0,0.0,False,False,40,Standard EKF
Adaptive EKF,216,502,True,1.0,0.0,False,True,40,Adaptive EKF
Standard EKF,215,2784,True,1.0,0.0,False,False,40,Standard EKF
Signal-aware EKF,216,832,True,0.43362780836178233,0.2778077561399509,True,False,40,Signal-aware EKF
Standard EKF,217,746,True,1.0,0.0,False,False,40,Standard EKF
Adaptive EKF,215,1781,True,1.0,0.0,False,True,40,Adaptive EKF
Signal-aware EKF,218,639,True,0.5000229141592597,0.28114407965672705,True,False,40,Signal-aware EKF
Signal-aware EKF,217,1549,True,0.52173462333606,0.24070313402127774,True,False,40,Signal-aware EKF
Signal-aware EKF,215,3148,True,0.5649117769518726,0.27187527603,True,False,40,Signal-aware EKF
Standard EKF,218,1839,True,1.0,0.0,False,False,40,Standard EKF
Adaptive EKF,217,2124,True,1.0,0.0,False,True,40,Adaptive EKF
Standard EKF,191,51194,True,1.0,0.0,False,False,40,Standard EKF
Adaptive EKF,218,1520,True,1.0,0.0,False,True,40,Adaptive EKF
Signal-aware EKF,219,1736,True,0.4417808691804852,0.21415972517543763,True,False,40,Signal-aware EKF
Standard EKF,220,1713,True,1.0,0.0,False,False,40,Standard EKF
Signal-aware EKF,220,1371,True,0.7055897895601811,0.28644760841587763,True,False,40,Signal-aware EKF
Adaptive EKF,219,2275,True,1.0,0.0,False,True,40,Adaptive EKF
Adaptive EKF,220,1988,True,1.0,0.0,False,True,40,Adaptive EKF
Signal-aware EKF,221,1187,True,0.5739745803869492,0.28805708432073884,True,False,40,Signal-aware EKF
Adaptive EKF,221,1163,True,1.0,0.0,False,True,40,Adaptive EKF
Signal-aware EKF,222,1564,True,0.5118514283407113,0.27598402958784585,True,False,40,Signal-aware EKF
Signal-aware EKF,223,830,True,0.46395567662914183,0.2546687198454798,True,False,40,Signal-aware EKF
Standard EKF,223,1624,True,1.0,0.0,False,False,40,Standard EKF
Standard EKF,224,881,True,1.0,0.0,False,False,40,Standard EKF
Adaptive EKF,223,1054,True,1.0,0.0,False,True,40,Adaptive EKF
Adaptive EKF,224,890,True,1.0,0.0,False,True,40,Adaptive EKF
Signal-aware EKF,224,1429,True,0.5195429615455933,0.21550563746747456,True,False,40,Signal-aware EKF
Standard EKF,225,1215,True,1.0,0.0,False,False,40,Standard EKF
Adaptive EKF,225,955,True,1.0,0.0,False,True,40,Adaptive EKF
Signal-aware EKF,225,2228,True,0.5190437335350978,0.3077043135402905,True,False,40,Signal-aware EKF
Standard EKF,226,1478,True,1.0,0.0,False,False,40,Standard EKF
Signal-aware EKF,226,1173,True,0.5201092391728942,0.27997343954873494,True,False,40,Signal-aware EKF
Standard EKF,198,51922,True,1.0,0.0,False,False,40,Standard EKF
Adaptive EKF,226,3061,True,1.0,0.0,False,True,40,Adaptive EKF
Signal-aware EKF,227,2139,True,0.6111652959092634,0.26028958213591996,True,False,40,Signal-aware EKF
Standard EKF,227,3322,True,1.0,0.0,False,False,40,Standard EKF
Signal-aware EKF,228,1135,True,0.5684744086477717,0.29703426674373823,True,False,40,Signal-aware EKF
Adaptive EKF,228,1157,True,1.0,0.0,False,True,40,Adaptive EKF
Standard EKF,228,2818,True,1.0,0.0,False,False,40,Standard EKF
Adaptive EKF,227,3525,True,1.0,0.0,False,True,40,Adaptive EKF
Signal-aware EKF,229,768,True,0.6461708509493634,0.29444229216408196,True,False,40,Signal-aware EKF
Adaptive EKF,229,1134,True,1.0,0.0,False,True,40,Adaptive EKF
Standard EKF,229,2113,True,1.0,0.0,False,False,40,Standard EKF
Standard EKF,230,2342,True,1.0,0.0,False,False,40,Standard EKF
Adaptive EKF,230,1385,True,1.0,0.0,False,True,40,Adaptive EKF
Signal-aware EKF,230,2147,True,0.4659022285663711,0.23029085996988452,True,False,40,Signal-aware EKF
Signal-aware EKF,231,1095,True,0.4246005947364564,0.24275350598442533,True,False,40,Signal-aware EKF
Adaptive EKF,231,1047,True,1.0,0.0,False,True,40,Adaptive EKF
Standard EKF,231,2183,True,1.0,0.0,False,False,40,Standard EKF
Standard EKF,232,1003,True,1.0,0.0,False,False,40,Standard EKF
Adaptive EKF,232,1029,True,1.0,0.0,False,True,40,Adaptive EKF
Signal-aware EKF,232,1290,True,0.5271231143138317,0.27128327941970226,True,False,40,Signal-aware EKF
Adaptive EKF,233,1393,True,1.0,0.0,False,True,40,Adaptive EKF
Standard EKF,233,2277,True,1.0,0.0,False,False,40,Standard EKF
Standard EKF,234,1052,True,1.0,0.0,False,False,40,Standard EKF
Standard EKF,222,25085,True,1.0,0.0,False,False,40,Standard EKF
Signal-aware EKF,233,3120,True,0.35717972247003843,0.2180082233479189,True,False,40,Signal-aware EKF
Signal-aware EKF,234,1222,True,0.51947773098122,0.27470210623723096,True,False,40,Signal-aware EKF
Adaptive EKF,234,1190,True,1.0,0.0,False,True,40,Adaptive EKF
Adaptive EKF,235,3064,True,1.0,0.0,False,True,40,Adaptive EKF
Signal-aware EKF,236,897,True,0.5658993482716989,0.28556585872591966,True,False,40,Signal-aware EKF
Standard EKF,235,4788,True,1.0,0.0,False,False,40,Standard EKF
Adaptive EKF,236,1379,True,1.0,0.0,False,True,40,Adaptive EKF
Signal-aware EKF,237,874,True,0.46909321431403567,0.2616791431817093,True,False,40,Signal-aware EKF
Adaptive EKF,237,690,True,1.0,0.0,False,True,40,Adaptive EKF
Standard EKF,236,7298,True,1.0,0.0,False,False,40,Standard EKF
Standard EKF,238,2218,True,1.0,0.0,False,False,40,Standard EKF
Signal-aware EKF,238,943,True,0.6330513606960624,0.2798775313460188,True,False,40,Signal-aware EKF
Adaptive EKF,238,1142,True,1.0,0.0,False,True,40,Adaptive EKF
Signal-aware EKF,239,1082,True,0.5669856352891535,0.29453269818219174,True,False,40,Signal-aware EKF
Standard EKF,239,2506,True,1.0,0.0,False,False,40,Standard EKF
Adaptive EKF,239,979,True,1.0,0.0,False,True,40,Adaptive EKF
Signal-aware EKF,240,2256,True,0.598173444870861,0.2994636604013376,True,False,40,Signal-aware EKF
Standard EKF,240,4336,True,1.0,0.0,False,False,40,Standard EKF
Adaptive EKF,240,1857,True,1.0,0.0,False,True,40,Adaptive EKF
Signal-aware EKF,241,1150,True,0.4582904175886674,0.2691963294572136,True,False,40,Signal-aware EKF
Adaptive EKF,241,1804,True,1.0,0.0,False,True,40,Adaptive EKF
Standard EKF,242,4512,True,1.0,0.0,False,False,40,Standard EKF
Signal-aware EKF,242,1361,True,0.4123548720001611,0.24808123627067794,True,False,40,Signal-aware EKF
Adaptive EKF,242,852,True,1.0,0.0,False,True,40,Adaptive EKF
Standard EKF,243,5621,True,1.0,0.0,False,False,40,Standard EKF
Signal-aware EKF,243,1129,True,0.5513209549559911,0.28481879641997215,True,False,40,Signal-aware EKF
Adaptive EKF,243,925,True,1.0,0.0,False,True,40,Adaptive EKF
Adaptive EKF,222,59220,True,1.0,0.0,False,True,40,Adaptive EKF
Standard EKF,244,1559,True,1.0,0.0,False,False,40,Standard EKF
Signal-aware EKF,244,1100,True,0.4632970216578355,0.2582213107034621,True,False,40,Signal-aware EKF
Adaptive EKF,244,1119,True,1.0,0.0,False,True,40,Adaptive EKF
Standard EKF,245,2214,True,1.0,0.0,False,False,40,Standard EKF
Signal-aware EKF,245,1716,True,0.7142252939112501,0.25528449415271687,True,False,40,Signal-aware EKF
Adaptive EKF,245,1757,True,1.0,0.0,False,True,40,Adaptive EKF
Standard EKF,246,1870,True,1.0,0.0,False,False,40,Standard EKF
Signal-aware EKF,246,1961,True,0.7557939556337729,0.264921398065932,True,False,40,Signal-aware EKF
Adaptive EKF,246,1726,True,1.0,0.0,False,True,40,Adaptive EKF
Standard EKF,247,1327,True,1.0,0.0,False,False,40,Standard EKF
Standard EKF,219,69749,True,1.0,0.0,False,False,40,Standard EKF
Signal-aware EKF,247,944,True,0.6267083020930815,0.3029832717289159,True,False,40,Signal-aware EKF
Adaptive EKF,247,1133,True,1.0,0.0,False,True,40,Adaptive EKF
Standard EKF,248,1199,True,1.0,0.0,False,False,40,Standard EKF
Signal-aware EKF,248,1908,True,0.4681100088824012,0.250992867785564,True,False,40,Signal-aware EKF
Standard EKF,249,2004,True,1.0,0.0,False,False,40,Standard EKF
Adaptive EKF,248,2501,True,1.0,0.0,False,True,40,Adaptive EKF
Adaptive EKF,249,1125,True,1.0,0.0,False,True,40,Adaptive EKF
Signal-aware EKF,249,2062,True,0.6639702633895637,0.2626028348592813,True,False,40,Signal-aware EKF
Adaptive EKF,250,669,True,1.0,0.0,False,True,40,Adaptive EKF
Standard EKF,251,575,True,1.0,0.0,False,False,40,Standard EKF
Signal-aware EKF,250,1903,True,0.48479652609603807,0.2276703817943724,True,False,40,Signal-aware EKF
Standard EKF,250,3002,True,1.0,0.0,False,False,40,Standard EKF
Adaptive EKF,251,772,True,1.0,0.0,False,True,40,Adaptive EKF
Standard EKF,252,1317,True,1.0,0.0,False,False,40,Standard EKF
Signal-aware EKF,251,1776,True,0.41196281003706287,0.22921145264231052,True,False,40,Signal-aware EKF
Signal-aware EKF,252,1255,True,0.5701997374794067,0.31559610016983103,True,False,40,Signal-aware EKF
Adaptive EKF,252,1592,True,1.0,0.0,False,True,40,Adaptive EKF
Standard EKF,253,1944,True,1.0,0.0,False,False,40,Standard EKF
Signal-aware EKF,253,1791,True,0.6640511926228793,0.2778869717752824,True,False,40,Signal-aware EKF
Standard EKF,254,1400,True,1.0,0.0,False,False,40,Standard EKF
Adaptive EKF,253,2051,True,1.0,0.0,False,True,40,Adaptive EKF
Signal-aware EKF,254,1593,True,0.49647660599687515,0.28301705988422865,True,False,40,Signal-aware EKF
Adaptive EKF,254,1306,True,1.0,0.0,False,True,40,Adaptive EKF
Standard EKF,255,1353,True,1.0,0.0,False,False,40,Standard EKF
Adaptive EKF,255,1081,True,1.0,0.0,False,True,40,Adaptive EKF
Signal-aware EKF,255,1330,True,0.5534311847146549,0.3127871123402012,True,False,40,Signal-aware EKF
Standard EKF,213,93782,True,1.0,0.0,False,False,40,Standard EKF
Signal-aware EKF,256,1022,True,0.7280159677773946,0.2631308785875298,True,False,40,Signal-aware EKF
Standard EKF,257,870,True,1.0,0.0,False,False,40,Standard EKF
Signal-aware EKF,257,620,True,0.5960902361674357,0.28709527710019117,True,False,40,Signal-aware EKF
Adaptive EKF,256,2025,True,1.0,0.0,False,True,40,Adaptive EKF
Standard EKF,258,678,True,1.0,0.0,False,False,40,Standard EKF
Adaptive EKF,257,934,True,1.0,0.0,False,True,40,Adaptive EKF
Signal-aware EKF,258,702,True,0.5929242138683986,0.2782141874160936,True,False,40,Signal-aware EKF
Standard EKF,181,175910,True,1.0,0.0,False,False,40,Standard EKF
Standard EKF,256,3995,True,1.0,0.0,False,False,40,Standard EKF
Adaptive EKF,258,1235,True,1.0,0.0,False,True,40,Adaptive EKF
Signal-aware EKF,259,1107,True,0.6696547218390372,0.2673349109112559,True,False,40,Signal-aware EKF
Standard EKF,260,998,True,1.0,0.0,False,False,40,Standard EKF
Adaptive EKF,259,1461,True,1.0,0.0,False,True,40,Adaptive EKF
Signal-aware EKF,260,1130,True,0.5580311750687472,0.28607336459463406,True,False,40,Signal-aware EKF
Adaptive EKF,260,1170,True,1.0,0.0,False,True,40,Adaptive EKF
Standard EKF,261,1792,True,1.0,0.0,False,False,40,Standard EKF
Signal-aware EKF,261,2001,True,0.6696325014749931,0.29125056540316374,True,False,40,Signal-aware EKF
Standard EKF,262,1283,True,1.0,0.0,False,False,40,Standard EKF
Adaptive EKF,261,1414,True,1.0,0.0,False,True,40,Adaptive EKF
Standard EKF,263,729,True,1.0,0.0,False,False,40,Standard EKF
Signal-aware EKF,262,1444,True,0.5646350330382822,0.25956802330584616,True,False,40,Signal-aware EKF
Adaptive EKF,262,1270,True,1.0,0.0,False,True,40,Adaptive EKF
Signal-aware EKF,264,1147,True,0.5812325283541574,0.2655792964215045,True,False,40,Signal-aware EKF
Adaptive EKF,264,1415,True,1.0,0.0,False,True,40,Adaptive EKF
Adaptive EKF,263,3387,True,1.0,0.0,False,True,40,Adaptive EKF
Standard EKF,259,8077,True,1.0,0.0,False,False,40,Standard EKF
Standard EKF,264,3603,True,1.0,0.0,False,False,40,Standard EKF
Signal-aware EKF,265,1130,True,0.5817762413059813,0.29646543679782,True,False,40,Signal-aware EKF
Adaptive EKF,265,1178,True,1.0,0.0,False,True,40,Adaptive EKF
Signal-aware EKF,266,1121,True,0.6181905905947543,0.2835391495568344,True,False,40,Signal-aware EKF
Adaptive EKF,266,1359,True,1.0,0.0,False,True,40,Adaptive EKF
Signal-aware EKF,267,1079,True,0.42438006196917677,0.1897419572028385,True,False,40,Signal-aware EKF
Standard EKF,265,4587,True,1.0,0.0,False,False,40,Standard EKF
Adaptive EKF,267,540,True,1.0,0.0,False,True,40,Adaptive EKF
Standard EKF,267,1970,True,1.0,0.0,False,False,40,Standard EKF
Standard EKF,268,1761,True,1.0,0.0,False,False,40,Standard EKF
Signal-aware EKF,268,1608,True,0.6393039743892037,0.25896146396746317,True,False,40,Signal-aware EKF
Adaptive EKF,268,1833,True,1.0,0.0,False,True,40,Adaptive EKF
Standard EKF,269,955,True,1.0,0.0,False,False,40,Standard EKF
Signal-aware EKF,269,978,True,0.5628112703413262,0.27167012550182923,True,False,40,Signal-aware EKF
Adaptive EKF,269,1085,True,1.0,0.0,False,True,40,Adaptive EKF
Standard EKF,270,2402,True,1.0,0.0,False,False,40,Standard EKF
Signal-aware EKF,270,1654,True,0.49595940351874074,0.27383248468494353,True,False,40,Signal-aware EKF
Adaptive EKF,270,1846,True,1.0,0.0,False,True,40,Adaptive EKF
Standard EKF,271,1298,True,1.0,0.0,False,False,40,Standard EKF
Adaptive EKF,271,965,True,1.0,0.0,False,True,40,Adaptive EKF
Signal-aware EKF,271,1362,True,0.482536119182765,0.29508132981381485,True,False,40,Signal-aware EKF
Standard EKF,272,714,True,1.0,0.0,False,False,40,Standard EKF
Standard EKF,169,210997,True,1.0,0.0,False,False,40,Standard EKF
Signal-aware EKF,272,823,True,0.557975960896827,0.2866534417642562,True,False,40,Signal-aware EKF
Adaptive EKF,273,1301,True,1.0,0.0,False,True,40,Adaptive EKF
Signal-aware EKF,273,1544,True,0.5270129888446781,0.27732136295073584,True,False,40,Signal-aware EKF
Standard EKF,273,2346,True,1.0,0.0,False,False,40,Standard EKF
Standard EKF,274,920,True,1.0,0.0,False,False,40,Standard EKF
Signal-aware EKF,274,1339,True,0.4403094644286273,0.25625799005609734,True,False,40,Signal-aware EKF
Standard EKF,275,1185,True,1.0,0.0,False,False,40,Standard EKF
Adaptive EKF,275,1025,True,1.0,0.0,False,True,40,Adaptive EKF
Adaptive EKF,274,3317,True,1.0,0.0,False,True,40,Adaptive EKF
Signal-aware EKF,275,2588,True,0.42607961738940486,0.24027644037910115,True,False,40,Signal-aware EKF
Adaptive EKF,276,1413,True,1.0,0.0,False,True,40,Adaptive EKF
Signal-aware EKF,276,1747,True,0.4804259664412856,0.2518097280339414,True,False,40,Signal-aware EKF
Signal-aware EKF,277,1030,True,0.5684577547080057,0.29566789729194376,True,False,40,Signal-aware EKF
Standard EKF,277,1409,True,1.0,0.0,False,False,40,Standard EKF
Adaptive EKF,277,847,True,1.0,0.0,False,True,40,Adaptive EKF
Standard EKF,278,2012,True,1.0,0.0,False,False,40,Standard EKF
Adaptive EKF,272,13174,True,1.0,0.0,False,True,40,Adaptive EKF
Standard EKF,221,121355,True,1.0,0.0,False,False,40,Standard EKF
Standard EKF,279,1021,True,1.0,0.0,False,False,40,Standard EKF
Adaptive EKF,278,2152,True,1.0,0.0,False,True,40,Adaptive EKF
Signal-aware EKF,278,3490,True,0.49742612849111345,0.28873884026360525,True,False,40,Signal-aware EKF
Signal-aware EKF,279,1071,True,0.6250064697431337,0.28461766382440945,True,False,40,Signal-aware EKF
Adaptive EKF,279,982,True,1.0,0.0,False,True,40,Adaptive EKF
Standard EKF,281,568,True,1.0,0.0,False,False,40,Standard EKF
Adaptive EKF,280,1620,True,1.0,0.0,False,True,40,Adaptive EKF
Signal-aware EKF,281,649,True,0.5252127516547321,0.25348085204578613,True,False,40,Signal-aware EKF
Signal-aware EKF,280,1866,True,0.4308641958349978,0.26118749480704884,True,False,40,Signal-aware EKF
Signal-aware EKF,235,89929,True,0.9383144526262301,0.16353631387395556,True,False,40,Signal-aware EKF
Standard EKF,282,1800,True,1.0,0.0,False,False,40,Standard EKF
Standard EKF,280,4457,True,1.0,0.0,False,False,40,Standard EKF
Signal-aware EKF,282,2081,True,0.37130946701502593,0.20547750948566615,True,False,40,Signal-aware EKF
Adaptive EKF,283,679,True,1.0,0.0,False,True,40,Adaptive EKF
Standard EKF,276,13296,True,1.0,0.0,False,False,40,Standard EKF
Adaptive EKF,282,2302,True,1.0,0.0,False,True,40,Adaptive EKF
Standard EKF,283,1863,True,1.0,0.0,False,False,40,Standard EKF
Signal-aware EKF,283,1647,True,0.3496550491314175,0.14531644182131734,True,False,40,Signal-aware EKF
Adaptive EKF,284,2032,True,1.0,0.0,False,True,40,Adaptive EKF
Signal-aware EKF,285,1289,True,0.3936287535148044,0.20820777588251677,True,False,40,Signal-aware EKF
Signal-aware EKF,284,2364,True,0.6289832377835826,0.2779917854967414,True,False,40,Signal-aware EKF
Standard EKF,284,2660,True,1.0,0.0,False,False,40,Standard EKF
Adaptive EKF,285,871,True,1.0,0.0,False,True,40,Adaptive EKF
Standard EKF,286,748,True,1.0,0.0,False,False,40,Standard EKF
Signal-aware EKF,286,819,True,0.45242711874587005,0.2732607572564212,True,False,40,Signal-aware EKF
Adaptive EKF,286,833,True,1.0,0.0,False,True,40,Adaptive EKF
Standard EKF,288,672,True,1.0,0.0,False,False,40,Standard EKF
Standard EKF,287,1188,True,1.0,0.0,False,False,40,Standard EKF
Signal-aware EKF,287,1982,True,0.4646132058996081,0.2539079851294317,True,False,40,Signal-aware EKF
Adaptive EKF,288,873,True,1.0,0.0,False,True,40,Adaptive EKF
Signal-aware EKF,288,1305,True,0.4588314188703885,0.24034335852357777,True,False,40,Signal-aware EKF
Adaptive EKF,289,2409,True,1.0,0.0,False,True,40,Adaptive EKF
Signal-aware EKF,289,2652,True,0.6502501722360227,0.28857593354740463,True,False,40,Signal-aware EKF
Standard EKF,290,1918,True,1.0,0.0,False,False,40,Standard EKF
Signal-aware EKF,290,1945,True,0.6367114931314147,0.2853080378103194,True,False,40,Signal-aware EKF
Adaptive EKF,290,1227,True,1.0,0.0,False,True,40,Adaptive EKF
Standard EKF,291,858,True,1.0,0.0,False,False,40,Standard EKF
Standard EKF,241,94359,True,1.0,0.0,False,False,40,Standard EKF
Signal-aware EKF,291,932,True,0.6021611244987227,0.26905082516923823,True,False,40,Signal-aware EKF
Adaptive EKF,291,803,True,1.0,0.0,False,True,40,Adaptive EKF
Standard EKF,292,1045,True,1.0,0.0,False,False,40,Standard EKF
Signal-aware EKF,292,967,True,0.4925758235573516,0.280172093674386,True,False,40,Signal-aware EKF
Adaptive EKF,292,902,True,1.0,0.0,False,True,40,Adaptive EKF
Adaptive EKF,293,843,True,1.0,0.0,False,True,40,Adaptive EKF
Standard EKF,293,1067,True,1.0,0.0,False,False,40,Standard EKF
Adaptive EKF,287,10909,True,1.0,0.0,False,True,40,Adaptive EKF
Signal-aware EKF,293,1825,True,0.37266601117502435,0.2519706558653645,True,False,40,Signal-aware EKF
Signal-aware EKF,294,1562,True,0.6508705150885922,0.27629417685106816,True,False,40,Signal-aware EKF
Standard EKF,294,2273,True,1.0,0.0,False,False,40,Standard EKF
Standard EKF,295,1536,True,1.0,0.0,False,False,40,Standard EKF
Adaptive EKF,294,1990,True,1.0,0.0,False,True,40,Adaptive EKF
Adaptive EKF,295,1461,True,1.0,0.0,False,True,40,Adaptive EKF
Adaptive EKF,296,667,True,1.0,0.0,False,True,40,Adaptive EKF
Signal-aware EKF,295,2696,True,0.5055577897401248,0.26840562281467323,True,False,40,Signal-aware EKF
Signal-aware EKF,296,2306,True,0.547426713891185,0.2419246932911772,True,False,40,Signal-aware EKF
Signal-aware EKF,297,576,True,0.5515292204310319,0.242898470092108,True,False,40,Signal-aware EKF
Standard EKF,298,429,True,1.0,0.0,False,False,40,Standard EKF
Signal-aware EKF,298,409,True,0.5412577509975004,0.2938677644903555,True,False,40,Signal-aware EKF
Adaptive EKF,297,1355,True,1.0,0.0,False,True,40,Adaptive EKF
Adaptive EKF,281,22367,True,1.0,0.0,False,True,40,Adaptive EKF
Adaptive EKF,298,670,True,1.0,0.0,False,True,40,Adaptive EKF
Signal-aware EKF,299,704,True,0.5312738326467332,0.24831235578935362,True,False,40,Signal-aware EKF
Standard EKF,299,904,True,1.0,0.0,False,False,40,Standard EKF
Adaptive EKF,299,1080,True,1.0,0.0,False,True,40,Adaptive EKF
Standard EKF,300,716,True,1.0,0.0,False,False,40,Standard EKF
Signal-aware EKF,300,652,True,0.5827565689860436,0.2765187476922971,True,False,40,Signal-aware EKF
Adaptive EKF,300,592,True,1.0,0.0,False,True,40,Adaptive EKF
Signal-aware EKF,301,926,True,0.5963653443015319,0.2907814546094367,True,False,40,Signal-aware EKF
Standard EKF,301,1769,True,1.0,0.0,False,False,40,Standard EKF
Adaptive EKF,301,1410,True,1.0,0.0,False,True,40,Adaptive EKF
Signal-aware EKF,302,1169,True,0.6191815738325447,0.2524977638674876,True,False,40,Signal-aware EKF
Adaptive EKF,302,1874,True,1.0,0.0,False,True,40,Adaptive EKF
Signal-aware EKF,303,2834,True,0.377708198333777,0.2091084020629744,True,False,40,Signal-aware EKF
